residence,workplace,commuters
Melrose,Springfield,100.0
Melrose,Lowell,105.0
Melrose,Medford,1890.0
Melrose,Waltham,358.0
Melrose,Woburn,1728.0
Melrose,Cambridge,3690.0
Melrose,Quincy,200.0
Melrose,Lynn,1172.0
Melrose,Methuen Town,205.0
Melrose,Peabody,572.0
Melrose,Salem,587.0
Melrose,Lawrence,200.0
Melrose,Andover,105.0
Melrose,Arlington,511.0
Melrose,Belmont,482.0
Melrose,Brookline,105.0
Melrose,Danvers,1784.0
Melrose,Lexington,549.0
Melrose,Littleton Common,105.0
Melrose,Lynnfield,1831.0
Melrose,Maynard,100.0
Melrose,Norwood,105.0
Melrose,Pocasset,100.0
Melrose,Reading,2277.0
Melrose,Saugus,862.0
Melrose,Stoneham,6396.0
Melrose,Topsfield,105.0
Melrose,Wakefield,2851.0
Melrose,Wellesley,205.0
Melrose,Wilmington,227.0
Melrose,Winchester,464.0
Waltham,Braintree Town,293.0
Waltham,Weymouth Town,72.0
Waltham,Barnstable Town,179.0
Waltham,Fitchburg,78.0
Waltham,Winthrop Town,91.0
Waltham,Framingham,3227.0
Waltham,Everett,628.0
Waltham,Newton,13778.0
Waltham,Somerville,1977.0
Waltham,Westfield,35.0
Waltham,Boston,29409.0
Waltham,Chelsea,317.0
Waltham,Revere,113.0
Waltham,Attleboro,129.0
Waltham,New Bedford,106.0
Waltham,Beverly,57.0
Waltham,Gloucester,113.0
Waltham,Fall River,35.0
Waltham,Malden,344.0
Waltham,Marlborough,867.0
Waltham,Worcester,475.0
Waltham,Leominster,146.0
Waltham,Brockton,239.0
Waltham,Pittsfield,219.0
Waltham,Springfield,108.0
Waltham,West Springfield Town,44.0
Waltham,Lowell,484.0
Waltham,Medford,1094.0
Waltham,Melrose,72.0
Waltham,Woburn,1973.0
Waltham,Cambridge,7351.0
Waltham,Watertown Town,2141.0
Waltham,Quincy,441.0
Waltham,Lynn,637.0
Waltham,Methuen Town,394.0
Waltham,Newburyport,181.0
Waltham,Peabody,76.0
Waltham,Salem,242.0
Waltham,Lawrence,324.0
Waltham,Haverhill,35.0
Waltham,Abington,88.0
Waltham,Andover,327.0
Waltham,Arlington,1558.0
Waltham,Belmont,4931.0
Waltham,Brookline,1806.0
Waltham,Burlington,298.0
Waltham,Cochituate,279.0
Waltham,Danvers,109.0
Waltham,Dedham,1990.0
Waltham,East Harwich,35.0
Waltham,Essex,78.0
Waltham,Hudson,65.0
Waltham,Lexington,3453.0
Waltham,Lynnfield,238.0
Waltham,Maynard,273.0
Waltham,Medfield,97.0
Waltham,Milton,92.0
Waltham,Needham,702.0
Waltham,North Westport,35.0
Waltham,Norwood,725.0
Waltham,Pinehurst,197.0
Waltham,Reading,625.0
Waltham,Sagamore,177.0
Waltham,Saugus,165.0
Waltham,Smith Mills,35.0
Waltham,South Yarmouth,35.0
Waltham,Stoneham,330.0
Waltham,Vineyard Haven,76.0
Waltham,Wakefield,180.0
Waltham,Webster,72.0
Waltham,Wellesley,2531.0
Waltham,West Concord,222.0
Waltham,Wilmington,452.0
Waltham,Winchester,275.0
Woburn,Braintree Town,272.0
Woburn,Barnstable Town,113.0
Woburn,Winthrop Town,113.0
Woburn,Framingham,301.0
Woburn,Everett,307.0
Woburn,Newton,764.0
Woburn,Somerville,2135.0
Woburn,Boston,12813.0
Woburn,Chelsea,576.0
Woburn,Revere,62.0
Woburn,New Bedford,142.0
Woburn,Beverly,72.0
Woburn,Gloucester,113.0
Woburn,Fall River,134.0
Woburn,Malden,1477.0
Woburn,Marlborough,267.0
Woburn,Worcester,345.0
Woburn,Leominster,175.0
Woburn,Springfield,75.0
Woburn,Lowell,589.0
Woburn,Medford,1991.0
Woburn,Melrose,160.0
Woburn,Waltham,2153.0
Woburn,Cambridge,3706.0
Woburn,Watertown Town,220.0
Woburn,Quincy,72.0
Woburn,Lynn,1175.0
Woburn,Methuen Town,486.0
Woburn,Newburyport,126.0
Woburn,Peabody,342.0
Woburn,Salem,137.0
Woburn,Lawrence,601.0
Woburn,Haverhill,273.0
Woburn,Amesbury Town,94.0
Woburn,Andover,322.0
Woburn,Arlington,3607.0
Woburn,Belmont,1400.0
Woburn,Brookline,312.0
Woburn,Burlington,1333.0
Woburn,Danvers,949.0
Woburn,Dedham,279.0
Woburn,Lexington,4394.0
Woburn,Lynnfield,1376.0
Woburn,Maynard,74.0
Woburn,Milton,204.0
Woburn,Needham,132.0
Woburn,Norwood,83.0
Woburn,Pinehurst,833.0
Woburn,Plymouth,83.0
Woburn,Pocasset,72.0
Woburn,Reading,3630.0
Woburn,Sagamore,90.0
Woburn,Saugus,244.0
Woburn,South Dennis,113.0
Woburn,Stoneham,7471.0
Woburn,Wakefield,1102.0
Woburn,Wellesley,62.0
Woburn,Westborough,74.0
Woburn,West Concord,74.0
Woburn,Wilmington,3300.0
Woburn,Winchester,4731.0
Cambridge,Braintree Town,145.0
Cambridge,Barnstable Town,151.0
Cambridge,Winthrop Town,125.0
Cambridge,Framingham,338.0
Cambridge,Everett,79.0
Cambridge,Newton,3372.0
Cambridge,Somerville,19494.0
Cambridge,Boston,53140.0
Cambridge,Chelsea,1080.0
Cambridge,Revere,350.0
Cambridge,New Bedford,25.0
Cambridge,Beverly,35.0
Cambridge,Gloucester,110.0
Cambridge,Fall River,18.0
Cambridge,Taunton,9.0
Cambridge,Malden,1197.0
Cambridge,Marlborough,346.0
Cambridge,Leominster,119.0
Cambridge,Brockton,302.0
Cambridge,Chicopee,44.0
Cambridge,Holyoke,128.0
Cambridge,Springfield,9.0
Cambridge,Lowell,89.0
Cambridge,Medford,2812.0
Cambridge,Waltham,2254.0
Cambridge,Woburn,558.0
Cambridge,Watertown Town,368.0
Cambridge,Quincy,875.0
Cambridge,Lynn,681.0
Cambridge,Methuen Town,198.0
Cambridge,Newburyport,156.0
Cambridge,Peabody,83.0
Cambridge,Salem,187.0
Cambridge,Lawrence,288.0
Cambridge,Haverhill,9.0
Cambridge,Abington,90.0
Cambridge,Arlington,1226.0
Cambridge,Belmont,3251.0
Cambridge,Brookline,2184.0
Cambridge,Burlington,126.0
Cambridge,Danvers,90.0
Cambridge,Dedham,1596.0
Cambridge,Holbrook,35.0
Cambridge,Lexington,822.0
Cambridge,Longmeadow,9.0
Cambridge,Mansfield Center,99.0
Cambridge,Medfield,225.0
Cambridge,Milton,75.0
Cambridge,Nantucket,35.0
Cambridge,Needham,361.0
Cambridge,Norwood,128.0
Cambridge,Pinehurst,168.0
Cambridge,Reading,211.0
Cambridge,Sandwich,99.0
Cambridge,Saugus,41.0
Cambridge,South Dennis,9.0
Cambridge,Stoneham,185.0
Cambridge,Topsfield,125.0
Cambridge,Wakefield,169.0
Cambridge,Wellesley,72.0
Cambridge,West Concord,90.0
Cambridge,Wilmington,79.0
Watertown Town,Barnstable Town,257.0
Watertown Town,Fitchburg,288.0
Watertown Town,Framingham,1526.0
Watertown Town,Everett,66.0
Watertown Town,Newton,3602.0
Watertown Town,Somerville,444.0
Watertown Town,Boston,8505.0
Watertown Town,Chelsea,144.0
Watertown Town,Revere,181.0
Watertown Town,Fall River,44.0
Watertown Town,Malden,144.0
Watertown Town,Marlborough,243.0
Watertown Town,Worcester,520.0
Watertown Town,Medford,157.0
Watertown Town,Waltham,8293.0
Watertown Town,Woburn,217.0
Watertown Town,Cambridge,5468.0
Watertown Town,Lynn,44.0
Watertown Town,Salem,44.0
Watertown Town,Arlington,483.0
Watertown Town,Belmont,3451.0
Watertown Town,Brookline,500.0
Watertown Town,Danvers,44.0
Watertown Town,East Falmouth,44.0
Watertown Town,Essex,44.0
Watertown Town,Lexington,976.0
Watertown Town,Nantucket,288.0
Watertown Town,Needham,113.0
Watertown Town,Norwood,144.0
Watertown Town,Rockport,44.0
Watertown Town,Stoneham,44.0
Watertown Town,Wellesley,232.0
Watertown Town,Wilmington,144.0
Quincy,Braintree Town,30733.0
Quincy,Weymouth Town,4645.0
Quincy,Barnstable Town,460.0
Quincy,Gardner,87.0
Quincy,Fitchburg,498.0
Quincy,Winthrop Town,186.0
Quincy,Framingham,614.0
Quincy,Everett,208.0
Quincy,Newton,1567.0
Quincy,Somerville,1049.0
Quincy,Boston,63603.0
Quincy,Chelsea,1510.0
Quincy,Revere,312.0
Quincy,Attleboro,110.0
Quincy,New Bedford,201.0
Quincy,Fall River,182.0
Quincy,Taunton,238.0
Quincy,Malden,670.0
Quincy,Marlborough,434.0
Quincy,Worcester,640.0
Quincy,Leominster,506.0
Quincy,Brockton,1483.0
Quincy,Pittsfield,87.0
Quincy,Chicopee,85.0
Quincy,Springfield,319.0
Quincy,Lowell,427.0
Quincy,Medford,457.0
Quincy,Waltham,1047.0
Quincy,Woburn,148.0
Quincy,Cambridge,8256.0
Quincy,Watertown Town,95.0
Quincy,Lynn,678.0
Quincy,Methuen Town,195.0
Quincy,Peabody,316.0
Quincy,Lawrence,248.0
Quincy,Amesbury Town,262.0
Quincy,Abington,502.0
Quincy,Brookline,1775.0
Quincy,Cochituate,99.0
Quincy,Danvers,194.0
Quincy,Dedham,4735.0
Quincy,East Pepperell,121.0
Quincy,Harwich Center,271.0
Quincy,Hingham,3590.0
Quincy,Holbrook,302.0
Quincy,Hull,387.0
Quincy,Lexington,97.0
Quincy,Mansfield Center,63.0
Quincy,Milton,3911.0
Quincy,Needham,441.0
Quincy,North Pembroke,412.0
Quincy,North Westport,105.0
Quincy,Norwood,729.0
Quincy,Plymouth,415.0
Quincy,Reading,189.0
Quincy,Somerset,99.0
Quincy,South Dennis,85.0
Quincy,South Yarmouth,97.0
Quincy,Stoneham,277.0
Quincy,Wakefield,180.0
Quincy,Wellesley,363.0
Quincy,West Concord,150.0
Franklin Town,Braintree Town,625.0
Franklin Town,Weymouth Town,87.0
Franklin Town,Barnstable Town,262.0
Franklin Town,Northampton,87.0
Franklin Town,Fitchburg,109.0
Franklin Town,Framingham,1326.0
Franklin Town,Newton,310.0
Franklin Town,Boston,3210.0
Franklin Town,Revere,87.0
Franklin Town,Attleboro,526.0
Franklin Town,New Bedford,164.0
Franklin Town,Taunton,191.0
Franklin Town,Marlborough,854.0
Franklin Town,Worcester,169.0
Franklin Town,Brockton,273.0
Franklin Town,West Springfield Town,82.0
Franklin Town,Lowell,175.0
Franklin Town,Medford,87.0
Franklin Town,Waltham,906.0
Franklin Town,Cambridge,261.0
Franklin Town,Quincy,175.0
Franklin Town,Lynn,87.0
Franklin Town,Methuen Town,82.0
Franklin Town,Amesbury Town,82.0
Franklin Town,Arlington,87.0
Franklin Town,Brookline,104.0
Franklin Town,Danvers,104.0
Franklin Town,Dedham,1664.0
Franklin Town,East Dennis,82.0
Franklin Town,Hanson,104.0
Franklin Town,Hopedale,87.0
Franklin Town,Hudson,174.0
Franklin Town,Lexington,87.0
Franklin Town,Mansfield Center,104.0
Franklin Town,Medfield,279.0
Franklin Town,Milford,513.0
Franklin Town,Needham,345.0
Franklin Town,North Pembroke,131.0
Franklin Town,Norwood,948.0
Franklin Town,Plymouth,82.0
Franklin Town,Sharon,377.0
Franklin Town,Wellesley,470.0
Franklin Town,West Concord,104.0
Lynn,Braintree Town,326.0
Lynn,Weymouth Town,219.0
Lynn,Barnstable Town,23.0
Lynn,Fitchburg,74.0
Lynn,Winthrop Town,76.0
Lynn,Framingham,442.0
Lynn,Everett,1438.0
Lynn,Newton,823.0
Lynn,Somerville,1764.0
Lynn,Boston,35936.0
Lynn,Chelsea,8917.0
Lynn,Revere,8110.0
Lynn,New Bedford,52.0
Lynn,Beverly,2157.0
Lynn,Gloucester,923.0
Lynn,Malden,3681.0
Lynn,Marlborough,316.0
Lynn,Worcester,466.0
Lynn,Brockton,249.0
Lynn,Holyoke,59.0
Lynn,Springfield,259.0
Lynn,West Springfield Town,70.0
Lynn,Lowell,773.0
Lynn,Medford,1984.0
Lynn,Melrose,1223.0
Lynn,Waltham,1112.0
Lynn,Woburn,2040.0
Lynn,Cambridge,4178.0
Lynn,Watertown Town,530.0
Lynn,Quincy,321.0
Lynn,Methuen Town,290.0
Lynn,Newburyport,343.0
Lynn,Peabody,8504.0
Lynn,Salem,10181.0
Lynn,Lawrence,1635.0
Lynn,Haverhill,571.0
Lynn,Amesbury Town,131.0
Lynn,Abington,183.0
Lynn,Andover,110.0
Lynn,Arlington,513.0
Lynn,Belmont,83.0
Lynn,Brookline,455.0
Lynn,Burlington,125.0
Lynn,Cochituate,60.0
Lynn,Danvers,10909.0
Lynn,Dedham,356.0
Lynn,Essex,113.0
Lynn,Falmouth,41.0
Lynn,Hingham,259.0
Lynn,Hudson,74.0
Lynn,Ipswich,66.0
Lynn,Lexington,428.0
Lynn,Lynnfield,5575.0
Lynn,Marblehead,1348.0
Lynn,Nahant,656.0
Lynn,Needham,260.0
Lynn,Norwood,95.0
Lynn,Pinehurst,114.0
Lynn,Reading,1816.0
Lynn,Rowley,138.0
Lynn,Saugus,3718.0
Lynn,Stoneham,1378.0
Lynn,Swampscott,4313.0
Lynn,Topsfield,254.0
Lynn,Upton,111.0
Lynn,Wakefield,2246.0
Lynn,Wellesley,203.0
Lynn,West Concord,57.0
Lynn,Wilmington,974.0
Lynn,Winchester,124.0
Methuen Town,Braintree Town,152.0
Methuen Town,Everett,193.0
Methuen Town,Newton,681.0
Methuen Town,Somerville,1398.0
Methuen Town,Boston,11115.0
Methuen Town,Chelsea,756.0
Methuen Town,Revere,474.0
Methuen Town,New Bedford,77.0
Methuen Town,Beverly,460.0
Methuen Town,Gloucester,337.0
Methuen Town,Fall River,117.0
Methuen Town,Taunton,134.0
Methuen Town,Malden,268.0
Methuen Town,Marlborough,254.0
Methuen Town,Worcester,616.0
Methuen Town,Leominster,80.0
Methuen Town,Brockton,98.0
Methuen Town,Springfield,145.0
Methuen Town,Lowell,4682.0
Methuen Town,Medford,1412.0
Methuen Town,Melrose,138.0
Methuen Town,Waltham,611.0
Methuen Town,Woburn,1535.0
Methuen Town,Cambridge,2112.0
Methuen Town,Watertown Town,51.0
Methuen Town,Quincy,175.0
Methuen Town,Lynn,691.0
Methuen Town,Newburyport,1057.0
Methuen Town,Peabody,560.0
Methuen Town,Salem,559.0
Methuen Town,Lawrence,33549.0
Methuen Town,Haverhill,10200.0
Methuen Town,Amesbury Town,712.0
Methuen Town,Abington,80.0
Methuen Town,Andover,5432.0
Methuen Town,Arlington,292.0
Methuen Town,Brookline,252.0
Methuen Town,Burlington,178.0
Methuen Town,Cochituate,320.0
Methuen Town,Danvers,679.0
Methuen Town,Dedham,313.0
Methuen Town,Ipswich,98.0
Methuen Town,Lexington,351.0
Methuen Town,Littleton Common,98.0
Methuen Town,Lynnfield,177.0
Methuen Town,Milton,80.0
Methuen Town,Needham,388.0
Methuen Town,Northborough,104.0
Methuen Town,Northwest Harwich,96.0
Methuen Town,Norwood,80.0
Methuen Town,Reading,1416.0
Methuen Town,Rowley,157.0
Methuen Town,Saugus,252.0
Methuen Town,South Yarmouth,77.0
Methuen Town,Stoneham,679.0
Methuen Town,Topsfield,225.0
Methuen Town,Wakefield,639.0
Methuen Town,Wellesley,234.0
Methuen Town,West Concord,122.0
Methuen Town,West Yarmouth,77.0
Methuen Town,Wilmington,1801.0
Methuen Town,Winchester,104.0
Newburyport,Braintree Town,77.0
Newburyport,Northampton,89.0
Newburyport,Framingham,136.0
Newburyport,Newton,379.0
Newburyport,Boston,3647.0
Newburyport,Beverly,364.0
Newburyport,Gloucester,89.0
Newburyport,Marlborough,77.0
Newburyport,Worcester,178.0
Newburyport,Lowell,386.0
Newburyport,Woburn,96.0
Newburyport,Cambridge,438.0
Newburyport,Lynn,238.0
Newburyport,Methuen Town,1315.0
Newburyport,Peabody,416.0
Newburyport,Salem,297.0
Newburyport,Lawrence,864.0
Newburyport,Haverhill,2764.0
Newburyport,Amesbury Town,3682.0
Newburyport,Andover,154.0
Newburyport,Belmont,119.0
Newburyport,Brookline,89.0
Newburyport,Danvers,1539.0
Newburyport,Ipswich,166.0
Newburyport,Lexington,421.0
Newburyport,Lynnfield,1654.0
Newburyport,Marblehead,119.0
Newburyport,Reading,89.0
Newburyport,Rowley,975.0
Newburyport,Topsfield,384.0
Newburyport,Wakefield,89.0
Newburyport,Wellesley,77.0
Newburyport,Wilmington,208.0
Peabody,Braintree Town,149.0
Peabody,Winthrop Town,442.0
Peabody,Framingham,439.0
Peabody,Everett,748.0
Peabody,Newton,679.0
Peabody,Somerville,862.0
Peabody,Boston,10659.0
Peabody,Chelsea,962.0
Peabody,Revere,1035.0
Peabody,New Bedford,66.0
Peabody,Beverly,3142.0
Peabody,Gloucester,303.0
Peabody,Taunton,215.0
Peabody,Malden,1531.0
Peabody,Marlborough,99.0
Peabody,Worcester,208.0
Peabody,Leominster,71.0
Peabody,Holyoke,77.0
Peabody,Lowell,855.0
Peabody,Medford,533.0
Peabody,Melrose,462.0
Peabody,Waltham,805.0
Peabody,Woburn,1429.0
Peabody,Cambridge,2178.0
Peabody,Watertown Town,151.0
Peabody,Quincy,149.0
Peabody,Lynn,9677.0
Peabody,Methuen Town,520.0
Peabody,Newburyport,545.0
Peabody,Salem,10508.0
Peabody,Lawrence,586.0
Peabody,Haverhill,748.0
Peabody,Amesbury Town,99.0
Peabody,Andover,215.0
Peabody,Arlington,71.0
Peabody,Belmont,92.0
Peabody,Brookline,378.0
Peabody,Burlington,77.0
Peabody,Clinton,79.0
Peabody,Danvers,24536.0
Peabody,Dedham,79.0
Peabody,Essex,248.0
Peabody,Hingham,184.0
Peabody,Ipswich,298.0
Peabody,Lexington,359.0
Peabody,Lynnfield,5457.0
Peabody,Marblehead,665.0
Peabody,Milton,72.0
Peabody,Northborough,118.0
Peabody,Pinehurst,149.0
Peabody,Reading,1710.0
Peabody,Rowley,319.0
Peabody,Saugus,932.0
Peabody,Stoneham,435.0
Peabody,Swampscott,1088.0
Peabody,Topsfield,617.0
Peabody,Wakefield,2091.0
Peabody,Wilmington,148.0
Peabody,Winchester,406.0
Salem,Braintree Town,170.0
Salem,Fitchburg,42.0
Salem,Winthrop Town,85.0
Salem,Newton,262.0
Salem,Somerville,291.0
Salem,Boston,13625.0
Salem,Chelsea,549.0
Salem,Revere,863.0
Salem,New Bedford,86.0
Salem,Beverly,4149.0
Salem,Gloucester,1223.0
Salem,Malden,410.0
Salem,Worcester,267.0
Salem,Pittsfield,86.0
Salem,Chicopee,173.0
Salem,Lowell,42.0
Salem,Medford,423.0
Salem,Melrose,258.0
Salem,Waltham,152.0
Salem,Woburn,723.0
Salem,Cambridge,1664.0
Salem,Quincy,86.0
Salem,Lynn,9000.0
Salem,Methuen Town,239.0
Salem,Newburyport,362.0
Salem,Peabody,5997.0
Salem,Lawrence,481.0
Salem,Haverhill,753.0
Salem,Amesbury Town,170.0
Salem,Andover,285.0
Salem,Arlington,103.0
Salem,Brookline,357.0
Salem,Burlington,68.0
Salem,Danvers,9762.0
Salem,Dedham,86.0
Salem,Lexington,244.0
Salem,Lynnfield,1770.0
Salem,Marblehead,17348.0
Salem,Milton,172.0
Salem,Nahant,42.0
Salem,Needham,42.0
Salem,Pinehurst,85.0
Salem,Reading,766.0
Salem,Rockport,42.0
Salem,Rowley,353.0
Salem,Sagamore,42.0
Salem,Saugus,185.0
Salem,Stoneham,423.0
Salem,Swampscott,6062.0
Salem,Topsfield,106.0
Salem,Wakefield,955.0
Salem,Wilmington,223.0
Salem,Winchester,442.0
Lawrence,Barnstable Town,144.0
Lawrence,Fitchburg,64.0
Lawrence,Framingham,363.0
Lawrence,Everett,373.0
Lawrence,Newton,415.0
Lawrence,Somerville,717.0
Lawrence,Boston,12405.0
Lawrence,Chelsea,219.0
Lawrence,Revere,150.0
Lawrence,New Bedford,80.0
Lawrence,Beverly,302.0
Lawrence,Gloucester,290.0
Lawrence,Fall River,51.0
Lawrence,Malden,517.0
Lawrence,Marlborough,154.0
Lawrence,Worcester,274.0
Lawrence,Leominster,280.0
Lawrence,Brockton,217.0
Lawrence,North Adams,112.0
Lawrence,Chicopee,64.0
Lawrence,Holyoke,71.0
Lawrence,Springfield,102.0
Lawrence,Lowell,7756.0
Lawrence,Medford,651.0
Lawrence,Melrose,128.0
Lawrence,Waltham,485.0
Lawrence,Woburn,1544.0
Lawrence,Cambridge,1342.0
Lawrence,Watertown Town,194.0
Lawrence,Lynn,1011.0
Lawrence,Methuen Town,55499.0
Lawrence,Newburyport,888.0
Lawrence,Peabody,64.0
Lawrence,Salem,74.0
Lawrence,Haverhill,9339.0
Lawrence,Amesbury Town,600.0
Lawrence,Andover,6217.0
Lawrence,Arlington,160.0
Lawrence,Belmont,131.0
Lawrence,Brookline,272.0
Lawrence,Burlington,127.0
Lawrence,Danvers,996.0
Lawrence,Dedham,291.0
Lawrence,Ipswich,121.0
Lawrence,Lexington,228.0
Lawrence,Littleton Common,208.0
Lawrence,Lynnfield,80.0
Lawrence,Milford,64.0
Lawrence,Milton,70.0
Lawrence,Nantucket,64.0
Lawrence,North Pembroke,247.0
Lawrence,Norwood,156.0
Lawrence,Pinehurst,155.0
Lawrence,Reading,716.0
Lawrence,Sagamore,47.0
Lawrence,Saugus,74.0
Lawrence,Stoneham,483.0
Lawrence,Topsfield,74.0
Lawrence,Wakefield,496.0
Lawrence,West Concord,64.0
Lawrence,Wilmington,1317.0
Lawrence,Winchester,215.0
Haverhill,Braintree Town,134.0
Haverhill,Barnstable Town,107.0
Haverhill,Winthrop Town,107.0
Haverhill,Framingham,208.0
Haverhill,Everett,237.0
Haverhill,Newton,1243.0
Haverhill,Somerville,570.0
Haverhill,Boston,8292.0
Haverhill,Chelsea,480.0
Haverhill,Revere,191.0
Haverhill,Beverly,499.0
Haverhill,Gloucester,269.0
Haverhill,Fall River,290.0
Haverhill,Taunton,66.0
Haverhill,Malden,584.0
Haverhill,Marlborough,384.0
Haverhill,Worcester,648.0
Haverhill,Leominster,67.0
Haverhill,Brockton,60.0
Haverhill,Holyoke,111.0
Haverhill,Springfield,299.0
Haverhill,Lowell,2434.0
Haverhill,Medford,753.0
Haverhill,Melrose,65.0
Haverhill,Waltham,971.0
Haverhill,Woburn,1149.0
Haverhill,Cambridge,1352.0
Haverhill,Watertown Town,227.0
Haverhill,Lynn,1589.0
Haverhill,Methuen Town,21585.0
Haverhill,Newburyport,6885.0
Haverhill,Peabody,537.0
Haverhill,Salem,784.0
Haverhill,Lawrence,15660.0
Haverhill,Amesbury Town,2153.0
Haverhill,Andover,3230.0
Haverhill,Arlington,264.0
Haverhill,Belmont,148.0
Haverhill,Brookline,134.0
Haverhill,Burlington,216.0
Haverhill,Clinton,83.0
Haverhill,Danvers,1618.0
Haverhill,Dedham,197.0
Haverhill,Essex,71.0
Haverhill,Hudson,174.0
Haverhill,Hull,74.0
Haverhill,Ipswich,222.0
Haverhill,Lexington,434.0
Haverhill,Lynnfield,836.0
Haverhill,Maynard,66.0
Haverhill,Needham,60.0
Haverhill,Norwood,76.0
Haverhill,Oxford,60.0
Haverhill,Pinehurst,83.0
Haverhill,Reading,1126.0
Haverhill,Rowley,1125.0
Haverhill,Saugus,83.0
Haverhill,Stoneham,388.0
Haverhill,Swampscott,65.0
Haverhill,Topsfield,60.0
Haverhill,Wakefield,797.0
Haverhill,Wellesley,148.0
Haverhill,West Yarmouth,66.0
Haverhill,Wilmington,1541.0
Haverhill,Winchester,332.0
Amesbury Town,Braintree Town,94.0
Amesbury Town,Winthrop Town,94.0
Amesbury Town,Framingham,260.0
Amesbury Town,Everett,189.0
Amesbury Town,Newton,198.0
Amesbury Town,Somerville,94.0
Amesbury Town,Boston,2830.0
Amesbury Town,Chelsea,94.0
Amesbury Town,Beverly,175.0
Amesbury Town,Malden,94.0
Amesbury Town,Lowell,88.0
Amesbury Town,Medford,94.0
Amesbury Town,Waltham,81.0
Amesbury Town,Woburn,94.0
Amesbury Town,Cambridge,182.0
Amesbury Town,Lynn,351.0
Amesbury Town,Methuen Town,896.0
Amesbury Town,Newburyport,11114.0
Amesbury Town,Peabody,373.0
Amesbury Town,Salem,413.0
Amesbury Town,Lawrence,1663.0
Amesbury Town,Haverhill,3472.0
Amesbury Town,Andover,308.0
Amesbury Town,Danvers,1005.0
Amesbury Town,Ipswich,185.0
Amesbury Town,Lynnfield,182.0
Amesbury Town,Norwood,142.0
Amesbury Town,Rowley,469.0
Amesbury Town,Saugus,175.0
Amesbury Town,Stoneham,88.0
Amesbury Town,Swampscott,104.0
Amesbury Town,Wakefield,188.0
Abington,Braintree Town,3095.0
Abington,Weymouth Town,2751.0
Abington,Winthrop Town,228.0
Abington,Framingham,152.0
Abington,Newton,223.0
Abington,Somerville,71.0
Abington,Boston,5245.0
Abington,New Bedford,76.0
Abington,Taunton,309.0
Abington,Marlborough,96.0
Abington,Brockton,3659.0
Abington,Springfield,96.0
Abington,West Springfield Town,144.0
Abington,Waltham,71.0
Abington,Cambridge,885.0
Abington,Watertown Town,76.0
Abington,Quincy,1618.0
Abington,Lynn,76.0
Abington,Brookline,96.0
Abington,Danvers,76.0
Abington,Dedham,268.0
Abington,Hanson,96.0
Abington,Hingham,482.0
Abington,Holbrook,1258.0
Abington,Hull,167.0
Abington,Kingston,440.0
Abington,Milton,71.0
Abington,Needham,152.0
Abington,North Pembroke,1145.0
Abington,North Plymouth,76.0
Abington,Norwood,243.0
Abington,Plymouth,120.0
Acushnet Center,Barnstable Town,97.0
Acushnet Center,New Bedford,7468.0
Acushnet Center,Fall River,680.0
Acushnet Center,Taunton,485.0
Acushnet Center,Worcester,97.0
Acushnet Center,Brockton,97.0
Acushnet Center,Quincy,146.0
Acushnet Center,Bliss Corner,97.0
Acushnet Center,Kingston,97.0
Acushnet Center,Mansfield Center,97.0
Acushnet Center,Monument Beach,97.0
Acushnet Center,North Westport,97.0
Acushnet Center,Smith Mills,1924.0
Adams,Northampton,275.0
Adams,Westfield,101.0
Adams,North Adams,8471.0
Adams,Pittsfield,6812.0
Adams,Chicopee,405.0
Adams,Springfield,897.0
Adams,West Springfield Town,101.0
Adams,Williamstown,654.0
Andover,Everett,102.0
Andover,Newton,218.0
Andover,Boston,4645.0
Andover,Beverly,102.0
Andover,Fall River,102.0
Andover,Malden,349.0
Andover,Marlborough,539.0
Andover,Easthampton Town,102.0
Andover,Holyoke,102.0
Andover,Lowell,1043.0
Andover,Medford,539.0
Andover,Waltham,307.0
Andover,Woburn,684.0
Andover,Cambridge,756.0
Andover,Quincy,102.0
Andover,Methuen Town,2670.0
Andover,Newburyport,218.0
Andover,Salem,349.0
Andover,Lawrence,3802.0
Andover,Haverhill,1247.0
Andover,Arlington,566.0
Andover,Danvers,875.0
Andover,Dedham,232.0
Andover,Lynnfield,410.0
Andover,Reading,307.0
Andover,Stoneham,204.0
Andover,Wakefield,102.0
Andover,Wilmington,944.0
Andover,Winchester,116.0
Arlington,Braintree Town,535.0
Arlington,Weymouth Town,229.0
Arlington,Winthrop Town,100.0
Arlington,Framingham,129.0
Arlington,Everett,305.0
Arlington,Newton,1756.0
Arlington,Somerville,6874.0
Arlington,Boston,16437.0
Arlington,Chelsea,334.0
Arlington,Revere,438.0
Arlington,Attleboro,129.0
Arlington,Malden,1139.0
Arlington,Worcester,320.0
Arlington,Brockton,104.0
Arlington,Easthampton Town,129.0
Arlington,Lowell,351.0
Arlington,Medford,6035.0
Arlington,Melrose,175.0
Arlington,Waltham,4924.0
Arlington,Woburn,4977.0
Arlington,Cambridge,17211.0
Arlington,Watertown Town,362.0
Arlington,Quincy,494.0
Arlington,Lynn,251.0
Arlington,Methuen Town,100.0
Arlington,Newburyport,223.0
Arlington,Peabody,198.0
Arlington,Salem,279.0
Arlington,Lawrence,100.0
Arlington,Barre,101.0
Arlington,Belmont,5676.0
Arlington,Brookline,1236.0
Arlington,Burlington,261.0
Arlington,Danvers,379.0
Arlington,Dedham,165.0
Arlington,Lexington,5552.0
