residence,workplace,commuters
Hebron,Euless,102.0
Hebron,Brownsville,52.0
Hebron,Prosper,122.0
Hebron,McKinney,559.0
Hebron,Hurst,113.0
Hebron,Haltom City,51.0
Hebron,Grand Prairie,77.0
Hebron,Galveston,104.0
Hebron,Dallas,10233.0
Hebron,Richardson,580.0
Hebron,Grapevine,1781.0
Hebron,Fort Worth,601.0
Hebron,DeSoto,105.0
Hebron,University Park,350.0
Hebron,Addison,2050.0
Hebron,Midland,51.0
Hebron,Houston,51.0
Plano,Stafford,149.0
Plano,Colleyville,425.0
Plano,Temple,165.0
Plano,Texarkana,63.0
Plano,El Paso,413.0
Plano,Allen,24741.0
Plano,Frisco,93514.0
Plano,Teague,75.0
Plano,Dalhart,69.0
Plano,Double Oak,555.0
Plano,Paris,51.0
Plano,Live Oak,103.0
Plano,Fairfield,112.0
Plano,Duncanville,53.0
Plano,Farmers Branch,6040.0
Plano,Irving,6345.0
Plano,Lancaster,161.0
Plano,Wilmer,39.0
Plano,Abilene,560.0
Plano,Mount Pleasant,53.0
Plano,Copper Canyon,225.0
Plano,Childress,234.0
Plano,Greenville,97.0
Plano,Sugar Land,67.0
Plano,Mansfield,312.0
Plano,Highland Park,647.0
Plano,Atlanta,49.0
Plano,Georgetown,93.0
Plano,Huntsville,110.0
Plano,Universal City,157.0
Plano,Cleburne,236.0
Plano,Denison,219.0
Plano,San Marcos,56.0
Plano,Round Rock,36.0
Plano,Garland,8781.0
Plano,Wylie,208.0
Plano,Lubbock,63.0
Plano,Lucas,401.0
Plano,Corsicana,145.0
Plano,Saginaw,63.0
Plano,Sherman,200.0
Plano,Granbury,39.0
Plano,Bellmead,226.0
Plano,Selma,47.0
Plano,Watauga,173.0
Plano,Southside Place,93.0
Plano,San Antonio,914.0
Plano,Wichita Falls,134.0
Plano,Little Elm,372.0
Plano,Flower Mound,909.0
Plano,The Colony,2504.0
Plano,Carrollton,21870.0
Plano,Lewisville,6323.0
Plano,Denton,913.0
Plano,Southlake,453.0
Plano,Coppell,2271.0
Plano,Hebron,2346.0
Plano,Arlington,3493.0
Plano,North Richland Hills,401.0
Plano,Tyler,158.0
Plano,Rockwall,401.0
Plano,Graham,95.0
Plano,Commerce,41.0
Plano,Bryan,62.0
Plano,College Station,533.0
Plano,Pittsburg,132.0
Plano,Forest Hill,26.0
Plano,Lufkin,134.0
Plano,Quanah,63.0
Plano,Bedford,557.0
Plano,White Settlement,75.0
Plano,Benbrook,108.0
Plano,Kennedale,152.0
Plano,Euless,1347.0
Plano,Brownsville,47.0
Plano,Gun Barrel City,75.0
Plano,Brownwood,203.0
Plano,Waco,648.0
Plano,Princeton,239.0
Plano,Prosper,1347.0
Plano,McKinney,11780.0
Plano,Mount Vernon,264.0
Plano,Lake Worth,115.0
Plano,Hurst,596.0
Plano,Corpus Christi,133.0
Plano,Nacogdoches,53.0
Plano,New Braunfels,309.0
Plano,Austin,827.0
Plano,Cedar Hill,450.0
Plano,Grand Prairie,782.0
Plano,Beaumont,196.0
Plano,Amarillo,490.0
Plano,Galveston,458.0
Plano,Dallas,95504.0
Plano,Richardson,23275.0
Plano,Grapevine,17329.0
Plano,Rowlett,1494.0
Plano,Fort Worth,2224.0
Plano,Laredo,260.0
Plano,Robinson,257.0
Plano,Balch Springs,233.0
Plano,DeSoto,63.0
Plano,University Park,2036.0
Plano,Addison,8160.0
Plano,Midland,173.0
Plano,Socorro,73.0
Plano,Houston,1125.0
Plano,Channelview,132.0
Plano,The Woodlands,244.0
Plano,Rendon,150.0
Arlington,Colleyville,3729.0
Arlington,Temple,199.0
Arlington,Texarkana,156.0
Arlington,Castle Hills,66.0
Arlington,El Paso,484.0
Arlington,Allen,731.0
Arlington,Frisco,2678.0
Arlington,Midlothian,1266.0
Arlington,Red Oak,59.0
Arlington,Windcrest,184.0
Arlington,Anson,34.0
Arlington,Double Oak,439.0
Arlington,Crowley,727.0
Arlington,Paris,284.0
Arlington,Live Oak,37.0
Arlington,Duncanville,2762.0
Arlington,Farmers Branch,1816.0
Arlington,Hutchins,399.0
Arlington,Irving,16843.0
Arlington,Clarendon,310.0
Arlington,Abilene,282.0
Arlington,Copper Canyon,66.0
Arlington,Hollywood Park,171.0
Arlington,Childress,200.0
Arlington,Greenville,250.0
Arlington,Sugar Land,34.0
Arlington,Highland Village,121.0
Arlington,Mexia,58.0
Arlington,Lake Jackson,45.0
Arlington,Mansfield,90194.0
Arlington,Conroe,109.0
Arlington,Highland Park,462.0
Arlington,Georgetown,218.0
Arlington,Huntsville,99.0
Arlington,Gonzales,56.0
Arlington,Burleson,286.0
Arlington,Cleburne,242.0
Arlington,Nocona,56.0
Arlington,Denison,143.0
Arlington,Giddings,55.0
Arlington,San Angelo,689.0
Arlington,Garland,2418.0
Arlington,Wylie,65.0
Arlington,Lubbock,670.0
Arlington,Lucas,34.0
Arlington,Pecos,53.0
Arlington,Corsicana,127.0
Arlington,Azle,53.0
Arlington,Saginaw,921.0
Arlington,Westworth Village,277.0
Arlington,Mineral Wells,105.0
Arlington,Weatherford,209.0
Arlington,Sherman,258.0
Arlington,Granbury,490.0
Arlington,Gainesville,120.0
Arlington,Bellmead,401.0
Arlington,Watauga,1865.0
Arlington,Lorena,34.0
Arlington,Pasadena,231.0
Arlington,Keller,541.0
Arlington,San Antonio,2101.0
Arlington,Wichita Falls,885.0
Arlington,Palestine,152.0
Arlington,Little Elm,135.0
Arlington,Flower Mound,607.0
Arlington,The Colony,340.0
Arlington,Carrollton,5798.0
Arlington,Lewisville,4809.0
Arlington,Denton,889.0
Arlington,Southlake,1746.0
Arlington,Coppell,2726.0
Arlington,Hebron,137.0
Arlington,Plano,4621.0
Arlington,North Richland Hills,4731.0
Arlington,Tyler,537.0
Arlington,Rockwall,308.0
Arlington,Dickinson,42.0
Arlington,Graham,53.0
Arlington,Sulphur Springs,210.0
Arlington,Big Spring,115.0
Arlington,Canyon,61.0
Arlington,Colorado City,62.0
Arlington,West Lake Hills,61.0
Arlington,McAllen,59.0
Arlington,Jacksonville,53.0
Arlington,Commerce,229.0
Arlington,San Augustine,53.0
Arlington,Jasper,34.0
Arlington,Hamilton,72.0
Arlington,Hillsboro,36.0
Arlington,Waxahachie,164.0
Arlington,Brenham,169.0
Arlington,Bryan,59.0
Arlington,College Station,454.0
Arlington,Taylor,61.0
Arlington,Springtown,156.0
Arlington,Dalworthington Gardens,5442.0
Arlington,Edgecliff Village,112.0
Arlington,Everman,444.0
Arlington,Forest Hill,3374.0
Arlington,Killeen,245.0
Arlington,Marshall,287.0
Arlington,Bedford,6368.0
Arlington,White Settlement,572.0
Arlington,Benbrook,2545.0
Arlington,Kennedale,3208.0
Arlington,Euless,6058.0
Arlington,Gun Barrel City,48.0
Arlington,Brownwood,39.0
Arlington,Henderson,46.0
Arlington,Kermit,58.0
Arlington,Waco,390.0
Arlington,Prosper,420.0
Arlington,McKinney,568.0
Arlington,Lake Worth,1168.0
Arlington,Pantego,18936.0
Arlington,Richland Hills,875.0
Arlington,River Oaks,287.0
Arlington,Sansom Park,42.0
Arlington,Hurst,9125.0
Arlington,Haltom City,1752.0
Arlington,Deer Park,169.0
Arlington,Corpus Christi,249.0
Arlington,Terrell,226.0
Arlington,New Braunfels,222.0
Arlington,Austin,949.0
Arlington,Cedar Hill,2829.0
Arlington,Glenn Heights,214.0
Arlington,Grand Prairie,30252.0
Arlington,Amarillo,796.0
Arlington,Glen Rose,114.0
Arlington,Galveston,588.0
Arlington,Borger,160.0
Arlington,Dallas,55439.0
Arlington,Richardson,1588.0
Arlington,Grapevine,20789.0
Arlington,Rowlett,510.0
Arlington,Fort Worth,68511.0
Arlington,Laredo,162.0
Arlington,Robinson,55.0
Arlington,Harker Heights,34.0
Arlington,Clyde,111.0
Arlington,Clifton,96.0
Arlington,Dimmitt,117.0
Arlington,Balch Springs,345.0
Arlington,Cockrell Hill,152.0
Arlington,DeSoto,1249.0
Arlington,Odessa,671.0
Arlington,University Park,741.0
Arlington,Addison,1462.0
Arlington,Midland,583.0
Arlington,Socorro,53.0
Arlington,Houston,1494.0
Arlington,Briar,36.0
Arlington,Atascocita,23.0
Arlington,Brushy Creek,67.0
Arlington,Channelview,44.0
Arlington,Cloverleaf,56.0
Arlington,Fort Hood,47.0
Arlington,Rendon,2263.0
North Richland Hills,Colleyville,11246.0
North Richland Hills,Temple,184.0
North Richland Hills,Texarkana,64.0
North Richland Hills,El Paso,263.0
North Richland Hills,Allen,526.0
North Richland Hills,Frisco,835.0
North Richland Hills,Midlothian,50.0
North Richland Hills,Crowley,51.0
North Richland Hills,Paris,57.0
North Richland Hills,Fairfield,50.0
North Richland Hills,Duncanville,214.0
North Richland Hills,Farmers Branch,238.0
North Richland Hills,Hutchins,137.0
North Richland Hills,Irving,3557.0
North Richland Hills,Abilene,189.0
North Richland Hills,Copper Canyon,181.0
North Richland Hills,Hollywood Park,51.0
North Richland Hills,Mansfield,1065.0
North Richland Hills,Highland Park,64.0
North Richland Hills,Universal City,41.0
North Richland Hills,Burleson,105.0
North Richland Hills,Alvin,56.0
North Richland Hills,San Angelo,259.0
North Richland Hills,Garland,757.0
North Richland Hills,Lubbock,52.0
North Richland Hills,Azle,43.0
North Richland Hills,Saginaw,802.0
North Richland Hills,Westworth Village,190.0
North Richland Hills,Mineral Wells,52.0
North Richland Hills,Weatherford,217.0
North Richland Hills,Granbury,174.0
North Richland Hills,Gainesville,57.0
North Richland Hills,Bellmead,57.0
North Richland Hills,Watauga,24645.0
North Richland Hills,Webster,52.0
North Richland Hills,Keller,14624.0
North Richland Hills,San Antonio,378.0
North Richland Hills,Wichita Falls,429.0
North Richland Hills,Flower Mound,672.0
North Richland Hills,The Colony,264.0
North Richland Hills,Carrollton,1607.0
North Richland Hills,Lewisville,1346.0
North Richland Hills,Denton,335.0
North Richland Hills,Southlake,8370.0
North Richland Hills,Coppell,877.0
North Richland Hills,Plano,1270.0
North Richland Hills,Arlington,6114.0
North Richland Hills,Tyler,204.0
North Richland Hills,Rockwall,64.0
North Richland Hills,Graham,69.0
North Richland Hills,Jacksonville,43.0
North Richland Hills,Hillsboro,86.0
North Richland Hills,Waxahachie,51.0
North Richland Hills,College Station,223.0
North Richland Hills,Cedar Park,43.0
North Richland Hills,Edgecliff Village,63.0
North Richland Hills,Forest Hill,178.0
North Richland Hills,Killeen,150.0
North Richland Hills,Bedford,13946.0
North Richland Hills,White Settlement,339.0
North Richland Hills,Benbrook,721.0
North Richland Hills,Euless,4517.0
North Richland Hills,Waco,43.0
North Richland Hills,Princeton,43.0
North Richland Hills,McKinney,221.0
North Richland Hills,Lake Worth,490.0
North Richland Hills,Pantego,154.0
North Richland Hills,Richland Hills,4507.0
North Richland Hills,River Oaks,139.0
North Richland Hills,Sansom Park,102.0
North Richland Hills,Hurst,50747.0
North Richland Hills,Haltom City,9483.0
North Richland Hills,Corpus Christi,123.0
North Richland Hills,Terrell,51.0
North Richland Hills,Austin,50.0
North Richland Hills,Cedar Hill,55.0
North Richland Hills,Grand Prairie,1351.0
North Richland Hills,Amarillo,198.0
North Richland Hills,Galveston,121.0
North Richland Hills,Dallas,8327.0
North Richland Hills,Richardson,294.0
North Richland Hills,Grapevine,8105.0
North Richland Hills,Fort Worth,23354.0
North Richland Hills,Laredo,120.0
North Richland Hills,Clifton,83.0
North Richland Hills,Cockrell Hill,46.0
North Richland Hills,DeSoto,92.0
North Richland Hills,University Park,446.0
North Richland Hills,Addison,152.0
North Richland Hills,Midland,160.0
North Richland Hills,Houston,218.0
North Richland Hills,Briar,182.0
North Richland Hills,The Woodlands,46.0
North Richland Hills,Rendon,310.0
Tyler,Stafford,56.0
Tyler,Colleyville,69.0
Tyler,Texarkana,142.0
Tyler,Allen,91.0
Tyler,Frisco,185.0
Tyler,Midlothian,130.0
Tyler,Red Oak,65.0
Tyler,Kirby,91.0
Tyler,Winnsboro,258.0
Tyler,Gilmer,532.0
Tyler,Fairfield,56.0
Tyler,Duncanville,44.0
Tyler,Farmers Branch,184.0
Tyler,Irving,130.0
Tyler,Abilene,56.0
Tyler,Mount Pleasant,199.0
Tyler,Childress,53.0
Tyler,Greenville,174.0
Tyler,Sugar Land,178.0
Tyler,Mansfield,264.0
Tyler,Conroe,65.0
Tyler,Longview,2479.0
Tyler,Atlanta,93.0
Tyler,Nederland,176.0
Tyler,Port Arthur,113.0
Tyler,Huntsville,111.0
Tyler,Universal City,52.0
Tyler,Whitehouse,2856.0
Tyler,Rockdale,114.0
Tyler,San Marcos,30.0
Tyler,Portland,182.0
Tyler,Garland,577.0
Tyler,Corsicana,91.0
Tyler,Fort Stockton,58.0
Tyler,Bellmead,188.0
Tyler,Pasadena,195.0
Tyler,San Antonio,411.0
Tyler,Palestine,254.0
Tyler,Carrollton,30.0
Tyler,Lewisville,348.0
Tyler,Denton,64.0
Tyler,Coppell,30.0
Tyler,Plano,675.0
Tyler,Arlington,732.0
Tyler,North Richland Hills,81.0
Tyler,Rockwall,130.0
Tyler,Mineola,337.0
Tyler,Sulphur Springs,481.0
Tyler,Caldwell,163.0
Tyler,Big Spring,64.0
Tyler,West Lake Hills,109.0
Tyler,McAllen,88.0
Tyler,Jacksonville,1088.0
Tyler,Commerce,77.0
Tyler,Hillsboro,53.0
Tyler,College Station,369.0
Tyler,Forest Hill,56.0
Tyler,Killeen,30.0
Tyler,Marshall,239.0
Tyler,Lufkin,696.0
Tyler,Quanah,69.0
Tyler,Euless,64.0
Tyler,Gun Barrel City,56.0
Tyler,Henderson,603.0
Tyler,Waco,69.0
Tyler,Seabrook,53.0
Tyler,Deer Park,130.0
Tyler,New London,137.0
Tyler,Corpus Christi,245.0
Tyler,Ingleside,91.0
Tyler,Terrell,435.0
Tyler,Austin,301.0
Tyler,Dumas,53.0
Tyler,Cedar Hill,138.0
Tyler,Grand Prairie,346.0
Tyler,Beaumont,88.0
Tyler,Amarillo,56.0
Tyler,White Oak,58.0
Tyler,Kilgore,645.0
Tyler,Galveston,30.0
Tyler,Dallas,2695.0
Tyler,Richardson,297.0
Tyler,Grapevine,724.0
Tyler,Rowlett,65.0
Tyler,Fort Worth,305.0
Tyler,Clyde,65.0
Tyler,Balch Springs,56.0
Tyler,Odessa,247.0
Tyler,University Park,187.0
Tyler,Midland,121.0
Tyler,Socorro,113.0
Tyler,Houston,1286.0
Tyler,Holly Lake Ranch,209.0
Tyler,The Woodlands,56.0
Tyler,Randolph AFB,30.0
Rockwall,Colleyville,42.0
Rockwall,Temple,42.0
Rockwall,Allen,211.0
Rockwall,Frisco,292.0
Rockwall,Paris,42.0
Rockwall,Farmers Branch,247.0
Rockwall,Irving,154.0
Rockwall,Copper Canyon,84.0
Rockwall,Childress,56.0
Rockwall,Greenville,137.0
Rockwall,Highland Park,56.0
Rockwall,Longview,154.0
Rockwall,Denison,84.0
Rockwall,Garland,3295.0
Rockwall,Wylie,180.0
Rockwall,Lubbock,53.0
Rockwall,Pecos,56.0
Rockwall,Sherman,42.0
Rockwall,Palestine,84.0
Rockwall,Flower Mound,84.0
Rockwall,The Colony,106.0
Rockwall,Carrollton,309.0
Rockwall,Lewisville,42.0
Rockwall,Denton,155.0
Rockwall,Plano,1397.0
Rockwall,Arlington,449.0
Rockwall,Sulphur Springs,126.0
Rockwall,Canyon,56.0
Rockwall,Commerce,56.0
Rockwall,College Station,42.0
Rockwall,Bedford,42.0
Rockwall,Benbrook,98.0
Rockwall,Prosper,42.0
Rockwall,McKinney,155.0
Rockwall,Corpus Christi,126.0
Rockwall,Terrell,84.0
Rockwall,Grand Prairie,182.0
Rockwall,Amarillo,158.0
Rockwall,Dallas,7049.0
Rockwall,Richardson,647.0
Rockwall,Grapevine,701.0
Rockwall,Rowlett,3942.0
Rockwall,Fort Worth,84.0
Rockwall,Balch Springs,42.0
Rockwall,Cockrell Hill,56.0
Rockwall,University Park,204.0
Rockwall,Addison,95.0
Rockwall,Houston,84.0
Rockwall,Rendon,42.0
Kaufman,Allen,110.0
Kaufman,Frisco,55.0
Kaufman,Farmers Branch,69.0
Kaufman,Irving,110.0
Kaufman,Greenville,55.0
Kaufman,Longview,55.0
Kaufman,Garland,550.0
Kaufman,Sherman,55.0
Kaufman,Carrollton,110.0
Kaufman,Plano,275.0
Kaufman,Arlington,289.0
Kaufman,Tyler,110.0
Kaufman,Rockwall,649.0
Kaufman,Gun Barrel City,55.0
Kaufman,Terrell,1311.0
Kaufman,Austin,55.0
Kaufman,Dallas,2448.0
Kaufman,Richardson,110.0
Kaufman,Grapevine,55.0
Kaufman,Rowlett,165.0
Kaufman,Fort Worth,55.0
Kaufman,Balch Springs,331.0
Kaufman,University Park,55.0
Kaufman,Houston,110.0
Bay City,Stafford,61.0
Bay City,Victoria,81.0
Bay City,Hedwig Village,81.0
Bay City,Rosenberg,81.0
Bay City,Sugar Land,389.0
Bay City,Lake Jackson,2426.0
Bay City,Angleton,163.0
Bay City,Freeport,163.0
Bay City,Corpus Christi,404.0
Bay City,Aransas Pass,61.0
Bay City,Beaumont,61.0
Bay City,Galveston,61.0
Bay City,La Porte,61.0
Bay City,Houston,1024.0
Bay City,Mission Bend,185.0
Bay City,Wild Peach Village,123.0
Kemah,Alvin,59.0
Kemah,Webster,464.0
Kemah,Pasadena,296.0
Kemah,Texas City,238.0
Kemah,Dickinson,298.0
Kemah,El Lago,179.0
Kemah,Seabrook,373.0
Kemah,Galveston,298.0
Kemah,La Porte,119.0
Kemah,Houston,964.0
Kemah,San Leon,119.0
Dickinson,Stafford,51.0
Dickinson,Temple,51.0
Dickinson,Frisco,115.0
Dickinson,South Houston,136.0
Dickinson,Jacinto City,51.0
Dickinson,Rosenberg,154.0
Dickinson,Freeport,85.0
Dickinson,Port Arthur,85.0
Dickinson,Alvin,700.0
Dickinson,Hitchcock,51.0
Dickinson,La Marque,324.0
Dickinson,League City,171.0
Dickinson,Webster,1855.0
Dickinson,Pasadena,511.0
Dickinson,San Antonio,51.0
Dickinson,Baytown,238.0
Dickinson,Texas City,4006.0
Dickinson,Tyler,128.0
Dickinson,Kemah,136.0
Dickinson,El Lago,51.0
Dickinson,Seabrook,325.0
Dickinson,Corpus Christi,103.0
Dickinson,Missouri City,85.0
Dickinson,Galveston,3345.0
Dickinson,Dallas,85.0
Dickinson,Friendswood,509.0
Dickinson,Houston,4473.0
Dickinson,Aldine,51.0
Dickinson,Buna,85.0
Dickinson,San Leon,402.0
Dickinson,Rancho Alegre,51.0
Mineola,Frisco,65.0
Mineola,Winnsboro,65.0
Mineola,Duncanville,65.0
Mineola,Mount Pleasant,130.0
Mineola,Longview,260.0
Mineola,Grand Saline,326.0
Mineola,Palestine,130.0
Mineola,Tyler,3182.0
Mineola,Sulphur Springs,424.0
Mineola,Caldwell,65.0
Mineola,Bryan,65.0
Mineola,Terrell,130.0
Mineola,Dallas,65.0
Graham,Duncanville,44.0
Graham,Irving,94.0
Graham,Abilene,50.0
Graham,Burkburnett,94.0
Graham,Huntsville,44.0
Graham,Cleburne,44.0
Graham,Mineral Wells,407.0
Graham,Weatherford,182.0
Graham,Gainesville,50.0
Graham,San Antonio,106.0
Graham,Wichita Falls,2371.0
Graham,Lewisville,363.0
Graham,Denton,50.0
Graham,Plano,50.0
Graham,Arlington,50.0
Graham,Springtown,55.0
Graham,Forest Hill,50.0
Graham,Quanah,100.0
Graham,White Settlement,50.0
Graham,Benbrook,88.0
Graham,Henderson,177.0
Graham,Kermit,50.0
Graham,Lake Worth,320.0
Graham,Corpus Christi,62.0
Graham,Dallas,44.0
Graham,Grapevine,50.0
Graham,Fort Worth,1216.0
Graham,Midland,50.0
Graham,Houston,50.0
Graham,Rendon,50.0
Sulphur Springs,Allen,68.0
Sulphur Springs,Frisco,193.0
Sulphur Springs,Paris,542.0
Sulphur Springs,Winnsboro,648.0
Sulphur Springs,Fairfield,164.0
Sulphur Springs,Irving,68.0
Sulphur Springs,Mount Pleasant,909.0
Sulphur Springs,Copper Canyon,45.0
Sulphur Springs,Greenville,2359.0
Sulphur Springs,Mansfield,45.0
Sulphur Springs,Longview,96.0
Sulphur Springs,Portland,51.0
Sulphur Springs,Llano,45.0
Sulphur Springs,Garland,113.0
Sulphur Springs,Westworth Village,51.0
Sulphur Springs,Mineral Wells,114.0
Sulphur Springs,Keller,64.0
Sulphur Springs,San Antonio,51.0
Sulphur Springs,Wichita Falls,68.0
Sulphur Springs,Carrollton,102.0
Sulphur Springs,Lewisville,51.0
Sulphur Springs,Coppell,64.0
Sulphur Springs,Plano,64.0
Sulphur Springs,Arlington,96.0
Sulphur Springs,Tyler,649.0
Sulphur Springs,Rockwall,1373.0
Sulphur Springs,Mineola,132.0
Sulphur Springs,Big Spring,57.0
Sulphur Springs,Commerce,256.0
Sulphur Springs,College Station,115.0
Sulphur Springs,Pittsburg,177.0
Sulphur Springs,Lufkin,119.0
Sulphur Springs,Quanah,96.0
Sulphur Springs,Waco,51.0
Sulphur Springs,McKinney,204.0
Sulphur Springs,Mount Vernon,750.0
Sulphur Springs,Hurst,68.0
Sulphur Springs,Corpus Christi,51.0
Sulphur Springs,Terrell,64.0
Sulphur Springs,Grand Prairie,51.0
Sulphur Springs,Beaumont,132.0
Sulphur Springs,Galveston,68.0
Sulphur Springs,Dallas,479.0
Sulphur Springs,Grapevine,102.0
Sulphur Springs,Rowlett,64.0
Sulphur Springs,Fort Worth,51.0
Sulphur Springs,Robinson,51.0
Sulphur Springs,Balch Springs,51.0
Sulphur Springs,University Park,155.0
Sulphur Springs,Socorro,64.0
Sulphur Springs,Houston,265.0
Sulphur Springs,Holly Lake Ranch,89.0
Sulphur Springs,Powderly,165.0
Sulphur Springs,The Woodlands,153.0
Caldwell,Magnolia,49.0
Caldwell,Monahans,49.0
Caldwell,Rockdale,199.0
Caldwell,Giddings,199.0
Caldwell,San Angelo,49.0
Caldwell,Pecos,49.0
Caldwell,Pasadena,49.0
Caldwell,Denton,62.0
Caldwell,Hillsboro,49.0
Caldwell,Brenham,199.0
Caldwell,Bryan,819.0
Caldwell,College Station,3257.0
Caldwell,Waco,49.0
Caldwell,Deer Park,49.0
Caldwell,New Braunfels,49.0
Caldwell,Austin,98.0
Caldwell,Beaumont,49.0
Caldwell,Odessa,49.0
Caldwell,Midland,74.0
Caldwell,Houston,148.0
Big Spring,Texarkana,130.0
Big Spring,El Paso,229.0
Big Spring,Frisco,132.0
Big Spring,Paris,57.0
Big Spring,Irving,62.0
Big Spring,Bishop,140.0
Big Spring,Roma,66.0
Big Spring,Abilene,443.0
Big Spring,Copper Canyon,62.0
Big Spring,Monahans,57.0
Big Spring,Sweetwater,194.0
Big Spring,Andrews,293.0
Big Spring,Mansfield,132.0
Big Spring,Georgetown,73.0
Big Spring,Lamesa,773.0
Big Spring,Levelland,57.0
Big Spring,San Angelo,2745.0
Big Spring,Lubbock,396.0
Big Spring,Pecos,119.0
Big Spring,Mineral Wells,57.0
Big Spring,Pasadena,239.0
Big Spring,Snyder,250.0
Big Spring,San Antonio,60.0
Big Spring,Wichita Falls,60.0
Big Spring,Texas City,239.0
Big Spring,Denton,77.0
Big Spring,Arlington,70.0
Big Spring,Tyler,66.0
Big Spring,Caldwell,66.0
Big Spring,Colorado City,440.0
Big Spring,College Station,132.0
Big Spring,Taylor,66.0
Big Spring,Marshall,115.0
Big Spring,Lufkin,62.0
Big Spring,Bedford,70.0
Big Spring,Kermit,479.0
Big Spring,Corpus Christi,139.0
Big Spring,Austin,66.0
Big Spring,Amarillo,328.0
Big Spring,Dallas,600.0
Big Spring,Grapevine,128.0
Big Spring,Fort Worth,264.0
Big Spring,Copperas Cove,239.0
Big Spring,Clyde,73.0
Big Spring,Odessa,2442.0
Big Spring,Midland,13036.0
Big Spring,Houston,57.0
Canyon,Allen,59.0
Canyon,Frisco,59.0
Canyon,Dalhart,59.0
Canyon,Pampa,59.0
Canyon,Childress,59.0
Canyon,Sweetwater,59.0
Canyon,Burkburnett,118.0
Canyon,Plainview,177.0
Canyon,Lubbock,413.0
Canyon,Pecos,59.0
Canyon,San Antonio,236.0
Canyon,Wichita Falls,236.0
Canyon,Lewisville,59.0
Canyon,Coppell,59.0
Canyon,North Richland Hills,59.0
Canyon,Big Spring,118.0
Canyon,Euless,59.0
Canyon,McKinney,59.0
Canyon,Lake Worth,73.0
Canyon,Haltom City,59.0
Canyon,Boerne,59.0
Canyon,Hereford,118.0
Canyon,Austin,59.0
Canyon,Dumas,118.0
Canyon,Amarillo,10214.0
Canyon,Borger,59.0
Canyon,Richardson,59.0
Canyon,Grapevine,59.0
Canyon,Fort Worth,132.0
Canyon,Midland,413.0
Canyon,Houston,177.0
Canyon,Scenic Oaks,59.0
Colorado City,Colleyville,102.0
Colorado City,Abilene,1333.0
Colorado City,Sweetwater,1540.0
Colorado City,Levelland,102.0
Colorado City,San Angelo,1074.0
Colorado City,Garland,102.0
Colorado City,Lubbock,410.0
Colorado City,Granbury,308.0
Colorado City,Snyder,2618.0
Colorado City,Arlington,333.0
Colorado City,Big Spring,3206.0
Colorado City,Dallas,204.0
Colorado City,Clyde,205.0
Colorado City,Midland,715.0
Colorado City,Grape Creek,102.0
West Lake Hills,El Paso,35.0
West Lake Hills,West University Place,35.0
West Lake Hills,Uvalde,71.0
West Lake Hills,San Marcos,76.0
West Lake Hills,Round Rock,44.0
West Lake Hills,Lampasas,35.0
West Lake Hills,Bellmead,35.0
West Lake Hills,San Antonio,181.0
West Lake Hills,Plano,35.0
West Lake Hills,Waco,35.0
West Lake Hills,New Braunfels,35.0
West Lake Hills,Austin,21857.0
West Lake Hills,Kyle,76.0
West Lake Hills,Dallas,70.0
West Lake Hills,DeSoto,76.0
West Lake Hills,Addison,70.0
West Lake Hills,Houston,141.0
Edinburg,El Paso,180.0
Edinburg,Hutchins,63.0
Edinburg,Falfurrias,123.0
Edinburg,George West,60.0
Edinburg,San Antonio,263.0
Edinburg,Arlington,254.0
Edinburg,McAllen,2946.0
Edinburg,Mission,190.0
Edinburg,Pharr,1730.0
Edinburg,Waco,63.0
Edinburg,Harlingen,186.0
Edinburg,Corpus Christi,63.0
Edinburg,Port Isabel,127.0
Edinburg,Alamo,480.0
Edinburg,Weslaco,270.0
Edinburg,Donna,127.0
Edinburg,Fort Worth,60.0
Edinburg,Elsa,63.0
Edinburg,Laredo,120.0
Edinburg,Midland,63.0
Edinburg,Houston,63.0
McAllen,El Paso,141.0
McAllen,Eagle Pass,47.0
McAllen,Leon Valley,55.0
McAllen,Roma,55.0
McAllen,Falfurrias,183.0
McAllen,George West,97.0
McAllen,San Marcos,47.0
McAllen,Lampasas,54.0
McAllen,Mathis,54.0
McAllen,San Antonio,1012.0
McAllen,Denton,63.0
McAllen,Arlington,117.0
McAllen,Edinburg,604.0
McAllen,Mission,221.0
McAllen,Pharr,3296.0
McAllen,Odem,47.0
McAllen,Brownsville,47.0
McAllen,Harlingen,375.0
McAllen,Corpus Christi,303.0
McAllen,Port Isabel,156.0
McAllen,Alamo,424.0
McAllen,Weslaco,259.0
McAllen,Donna,135.0
McAllen,Galveston,110.0
McAllen,Dallas,47.0
McAllen,Mercedes,55.0
McAllen,Odessa,54.0
McAllen,Houston,344.0
McAllen,Rancho Alegre,47.0
Mission,Kingsville,81.0
Mission,Roma,140.0
Mission,Port Lavaca,70.0
Mission,Huntsville,70.0
Mission,San Antonio,232.0
Mission,Arlington,70.0
Mission,Edinburg,221.0
Mission,McAllen,2214.0
Mission,Pharr,806.0
Mission,Port Isabel,162.0
Mission,Alamo,151.0
Mission,Yoakum,70.0
Mission,Weslaco,361.0
Mission,Houston,70.0
Mission,La Homa,70.0
Mission,Rancho Alegre,70.0
Pharr,Victoria,54.0
Pharr,Jacinto City,84.0
Pharr,Fort Stockton,54.0
Pharr,San Antonio,157.0
Pharr,Arlington,54.0
Pharr,Edinburg,374.0
